transaction_id,user_id,device_id,card_id,ip_address,merchant_id,amount,timestamp,channel,country,is_fraud
T001876,U0124,D0143,C0632,IP0201,M0025,314.09,2026-02-01T01:21:00,pos,CA,0
T001877,U0425,D0014,C0400,IP0220,M0017,32.3,2026-01-08T10:40:00,pos,IN,0
T001878,U0207,D0082,C0237,IP0082,M0056,74.43,2026-01-22T00:12:00,web,BR,0
T001879,U0411,D0033,C0647,IP0259,M0016,544.48,2026-02-28T00:44:00,pos,RU,0
T001880,U0201,D0161,C0163,IP0134,M0071,55.59,2026-01-04T18:33:00,mobile,IN,0
T001881,U0048,D0024,C0012,IP0014,M0056,78.45,2026-02-12T05:21:00,pos,RU,0
T001882,U0304,D0040,C0557,IP0015,M0080,553.37,2026-01-16T20:37:00,web,NG,1
T001883,U0196,D0007,C0647,IP0067,M0059,30.06,2026-01-14T08:25:00,mobile,IN,0
T001884,U0123,D0168,C0199,IP0114,M0039,98.14,2026-01-10T06:21:00,pos,RU,0
T001885,U0126,D0097,C0053,IP0134,M0085,304.34,2026-02-16T18:56:00,mobile,US,0
T001886,U0479,D0037,C0594,IP0012,M0082,220.47,2026-02-01T15:01:00,web,US,0
T001887,U0236,D0153,C0146,IP0063,M0014,332.97,2026-02-18T11:37:00,mobile,GB,0
T001888,U0459,D0047,C0507,IP0048,M0010,530.18,2026-03-01T05:46:00,mobile,RU,0
T001889,U0107,D0101,C0023,IP0052,M0063,205.42,2026-01-03T18:47:00,mobile,US,0
T001890,U0250,D0161,C0430,IP0040,M0027,119.65,2026-02-09T05:00:00,mobile,GB,0
T001891,U0325,D0116,C0306,IP0083,M0024,105.22,2026-02-03T00:31:00,web,IN,0
T001892,U0338,D0146,C0352,IP0017,M0016,198.13,2026-01-21T00:44:00,mobile,CA,0
T001893,U0315,D0179,C0163,IP0257,M0034,570.56,2026-02-27T11:07:00,pos,BR,1
T001894,U0131,D0032,C0031,IP0099,M0078,484.12,2026-02-04T10:25:00,pos,US,0
T001895,U0266,D0132,C0374,IP0079,M0028,790.16,2026-02-22T11:10:00,web,IN,0
T001896,U0016,D0119,C0086,IP0087,M0089,963.99,2026-01-17T05:59:00,pos,BR,1
T001897,U0482,D0033,C0494,IP0138,M0036,37.8,2026-02-25T06:53:00,web,US,0
T001898,U0179,D0142,C0508,IP0151,M0060,35.36,2026-02-12T20:35:00,mobile,NG,1
T001899,U0485,D0103,C0178,IP0099,M0033,117.73,2026-01-26T17:00:00,web,BR,0
T001900,U0434,D0072,C0598,IP0202,M0014,40.24,2026-02-13T00:22:00,pos,GB,0
T001901,U0085,D0053,C0457,IP0250,M0056,28.37,2026-01-21T01:11:00,mobile,NG,0
T001902,U0383,D0070,C0111,IP0164,M0080,173.42,2026-01-11T13:01:00,pos,CA,0
T001903,U0220,D0052,C0648,IP0181,M0048,73.6,2026-02-01T10:20:00,web,CA,0
T001904,U0086,D0009,C0420,IP0130,M0076,25.39,2026-02-05T20:35:00,mobile,NG,0
T001905,U0424,D0166,C0031,IP0181,M0051,347.42,2026-02-19T08:10:00,web,IN,0
T001906,U0415,D0083,C0367,IP0220,M0024,77.29,2026-01-02T15:04:00,web,US,0
T001907,U0111,D0169,C0149,IP0191,M0048,264.52,2026-02-04T06:50:00,mobile,US,0
T001908,U0005,D0082,C0219,IP0006,M0043,127.74,2026-01-17T11:09:00,mobile,NG,0
T001909,U0408,D0083,C0068,IP0120,M0072,127.0,2026-02-04T05:20:00,mobile,GB,0
T001910,U0309,D0055,C0575,IP0112,M0014,65.6,2026-01-04T11:10:00,mobile,BR,0
T001911,U0312,D0172,C0432,IP0039,M0074,1268.68,2026-02-22T00:52:00,pos,RU,0
T001912,U0223,D0082,C0202,IP0164,M0026,16.79,2026-02-14T02:19:00,web,RU,0
T001913,U0253,D0128,C0432,IP0024,M0036,30.61,2026-01-12T08:43:00,web,US,0
T001914,U0232,D0044,C0393,IP0168,M0076,38.93,2026-02-01T17:08:00,web,NG,1
T001915,U0011,D0073,C0590,IP0010,M0083,172.0,2026-02-02T06:41:00,web,CA,1
T001916,U0146,D0034,C0547,IP0207,M0005,716.36,2026-01-05T10:00:00,pos,US,0
T001917,U0173,D0015,C0098,IP0012,M0080,87.55,2026-02-01T09:46:00,mobile,BR,0
T001918,U0155,D0071,C0410,IP0163,M0045,5.68,2026-01-02T14:47:00,web,NG,0
T001919,U0397,D0081,C0049,IP0253,M0079,802.19,2026-01-05T19:04:00,mobile,GB,0
T001920,U0357,D0117,C0125,IP0253,M0083,122.91,2026-01-16T01:31:00,mobile,NG,0
T001921,U0053,D0008,C0011,IP0115,M0007,1140.82,2026-02-01T21:46:00,web,US,1
T001922,U0166,D0177,C0175,IP0224,M0029,570.45,2026-01-10T23:11:00,web,IN,0
T001923,U0371,D0095,C0054,IP0003,M0089,196.6,2026-01-02T03:36:00,mobile,RU,0
T001924,U0023,D0029,C0077,IP0025,M0039,360.35,2026-01-12T20:15:00,mobile,GB,0
T001925,U0353,D0157,C0175,IP0195,M0035,99.37,2026-01-30T02:36:00,web,NG,0
T001926,U0236,D0031,C0152,IP0065,M0041,50.61,2026-01-18T12:01:00,pos,RU,0
T001927,U0495,D0106,C0126,IP0229,M0086,137.17,2026-01-19T23:46:00,pos,NG,0
T001928,U0124,D0148,C0502,IP0245,M0085,83.23,2026-02-21T09:41:00,mobile,GB,0
T001929,U0396,D0124,C0271,IP0116,M0012,107.13,2026-01-09T14:46:00,mobile,BR,0
T001930,U0043,D0091,C0211,IP0125,M0085,42.47,2026-01-04T17:02:00,pos,US,0
T001931,U0039,D0127,C0014,IP0031,M0028,110.79,2026-02-16T22:41:00,pos,IN,0
T001932,U0240,D0073,C0108,IP0087,M0080,28.22,2026-01-14T00:32:00,mobile,IN,1
T001933,U0417,D0152,C0465,IP0161,M0040,58.37,2026-02-15T13:09:00,pos,IN,0
T001934,U0435,D0130,C0225,IP0055,M0017,43.55,2026-02-18T13:01:00,mobile,CA,0
T001935,U0500,D0116,C0193,IP0104,M0052,1246.14,2026-01-13T18:37:00,web,GB,0
T001936,U0217,D0170,C0592,IP0238,M0037,23.82,2026-01-17T07:03:00,pos,US,1
T001937,U0076,D0119,C0247,IP0055,M0015,80.07,2026-01-03T02:51:00,web,CA,0
T001938,U0096,D0069,C0544,IP0015,M0061,29.29,2026-01-16T19:25:00,mobile,GB,0
T001939,U0136,D0031,C0442,IP0044,M0046,117.9,2026-02-19T17:26:00,web,IN,0
T001940,U0204,D0129,C0342,IP0221,M0066,57.0,2026-02-04T07:32:00,web,CA,0
T001941,U0140,D0095,C0392,IP0051,M0007,273.97,2026-01-27T09:26:00,pos,CA,0
T001942,U0100,D0076,C0181,IP0097,M0052,78.43,2026-01-09T20:09:00,pos,GB,0
T001943,U0272,D0156,C0444,IP0253,M0067,110.95,2026-01-27T13:25:00,web,BR,0
T001944,U0026,D0166,C0225,IP0128,M0015,174.13,2026-02-11T09:38:00,web,US,0
T001945,U0459,D0010,C0068,IP0137,M0031,858.76,2026-01-14T01:24:00,pos,US,0
T001946,U0142,D0058,C0403,IP0208,M0051,671.76,2026-01-18T10:48:00,web,IN,0
T001947,U0376,D0178,C0211,IP0138,M0064,246.26,2026-01-26T21:36:00,web,RU,0
T001948,U0105,D0089,C0295,IP0148,M0077,226.16,2026-02-09T22:26:00,pos,US,0
T001949,U0049,D0048,C0489,IP0258,M0080,11.53,2026-01-17T04:08:00,pos,GB,0
T001950,U0437,D0177,C0323,IP0123,M0022,522.06,2026-02-12T16:22:00,pos,US,1
T001951,U0086,D0048,C0146,IP0171,M0059,35.1,2026-02-03T18:49:00,web,BR,0
T001952,U0243,D0110,C0182,IP0172,M0003,505.26,2026-02-13T10:31:00,mobile,US,0
T001953,U0088,D0174,C0361,IP0005,M0077,515.04,2026-01-02T17:54:00,mobile,NG,0
T001954,U0001,D0126,C0113,IP0127,M0061,870.64,2026-03-01T22:56:00,web,RU,0
T001955,U0009,D0146,C0538,IP0149,M0030,69.44,2026-01-08T12:06:00,pos,IN,0
T001956,U0387,D0038,C0312,IP0049,M0013,181.91,2026-01-10T22:15:00,pos,GB,0
T001957,U0232,D0126,C0264,IP0180,M0070,62.62,2026-01-21T10:30:00,pos,CA,0
T001958,U0130,D0119,C0362,IP0170,M0034,125.74,2026-02-13T01:49:00,mobile,BR,1
T001959,U0171,D0133,C0277,IP0248,M0015,89.11,2026-02-20T04:43:00,pos,NG,1
T001960,U0373,D0164,C0421,IP0011,M0019,28.2,2026-01-22T12:05:00,web,BR,0
T001961,U0073,D0092,C0251,IP0255,M0004,98.71,2026-02-20T09:56:00,pos,BR,0
T001962,U0357,D0111,C0092,IP0185,M0027,25.04,2026-01-27T04:26:00,web,CA,0
T001963,U0328,D0028,C0558,IP0141,M0081,28.37,2026-01-19T03:53:00,mobile,NG,0
T001964,U0090,D0068,C0401,IP0179,M0043,141.44,2026-01-10T18:39:00,pos,CA,0
T001965,U0484,D0071,C0043,IP0159,M0025,197.99,2026-01-19T09:32:00,pos,NG,0
T001966,U0360,D0088,C0466,IP0063,M0056,409.41,2026-02-27T08:37:00,pos,RU,0
T001967,U0406,D0089,C0009,IP0148,M0015,27.08,2026-02-22T17:45:00,mobile,BR,0
T001968,U0076,D0120,C0297,IP0077,M0067,147.97,2026-01-01T08:07:00,pos,NG,1
T001969,U0341,D0042,C0296,IP0156,M0063,101.45,2026-01-22T06:57:00,web,RU,0
T001970,U0151,D0004,C0223,IP0233,M0006,36.12,2026-02-07T09:38:00,mobile,RU,1
T001971,U0304,D0032,C0314,IP0028,M0063,364.36,2026-02-23T20:35:00,web,CA,1
T001972,U0181,D0170,C0258,IP0001,M0007,14.12,2026-02-12T22:27:00,web,GB,0
T001973,U0450,D0073,C0575,IP0258,M0086,139.92,2026-01-31T16:16:00,web,US,1
T001974,U0366,D0070,C0443,IP0074,M0026,329.44,2026-02-09T13:22:00,pos,US,0
T001975,U0149,D0057,C0364,IP0017,M0061,204.86,2026-01-06T17:49:00,web,RU,0
T001976,U0348,D0164,C0409,IP0198,M0055,1654.25,2026-01-14T07:46:00,web,GB,0
T001977,U0472,D0078,C0578,IP0160,M0023,124.81,2026-02-19T09:12:00,mobile,BR,0
T001978,U0449,D0083,C0205,IP0072,M0088,94.33,2026-01-29T22:09:00,mobile,IN,0
T001979,U0214,D0142,C0313,IP0103,M0039,309.8,2026-02-12T01:31:00,web,GB,0
T001980,U0291,D0161,C0188,IP0237,M0070,151.96,2026-03-01T05:33:00,mobile,RU,0
T001981,U0449,D0112,C0540,IP0050,M0018,127.59,2026-01-18T13:13:00,mobile,BR,0
T001982,U0161,D0129,C0363,IP0184,M0060,87.02,2026-02-21T04:54:00,mobile,CA,0
T001983,U0216,D0106,C0573,IP0237,M0004,414.66,2026-01-22T03:17:00,web,RU,0
T001984,U0216,D0023,C0310,IP0072,M0079,289.47,2026-01-04T01:22:00,web,NG,0
T001985,U0263,D0096,C0557,IP0066,M0080,64.38,2026-02-28T04:03:00,pos,GB,0
T001986,U0028,D0101,C0007,IP0065,M0052,22.54,2026-01-20T05:20:00,mobile,RU,0
T001987,U0391,D0133,C0087,IP0236,M0007,169.08,2026-02-23T22:43:00,web,GB,0
T001988,U0425,D0167,C0609,IP0055,M0043,102.44,2026-01-15T08:46:00,web,RU,0
T001989,U0149,D0145,C0340,IP0247,M0089,32.15,2026-01-10T14:30:00,web,US,1
T001990,U0380,D0150,C0529,IP0028,M0027,105.91,2026-02-13T02:52:00,web,NG,0
T001991,U0380,D0127,C0159,IP0070,M0029,217.53,2026-02-26T08:47:00,mobile,BR,1
T001992,U0160,D0002,C0206,IP0249,M0080,390.25,2026-01-08T00:04:00,web,US,0
T001993,U0001,D0040,C0100,IP0062,M0067,108.34,2026-02-02T04:54:00,web,IN,0
T001994,U0054,D0122,C0455,IP0013,M0065,29.68,2026-02-08T18:29:00,mobile,US,0
T001995,U0475,D0032,C0496,IP0154,M0052,23.43,2026-02-15T01:51:00,web,RU,0
T001996,U0121,D0140,C0450,IP0134,M0079,82.14,2026-02-09T13:57:00,pos,NG,1
T001997,U0064,D0111,C0023,IP0075,M0082,70.94,2026-02-16T07:43:00,web,IN,0
T001998,U0420,D0169,C0524,IP0124,M0022,79.57,2026-01-08T14:01:00,pos,BR,0
T001999,U0280,D0170,C0297,IP0170,M0080,69.55,2026-02-20T00:27:00,mobile,BR,1
T002000,U0052,D0151,C0282,IP0253,M0048,282.22,2026-02-22T03:53:00,mobile,CA,1
T002001,U0358,D0028,C0436,IP0238,M0054,98.4,2026-02-28T01:27:00,web,US,1
T002002,U0146,D0118,C0399,IP0062,M0073,321.5,2026-02-25T19:32:00,web,NG,1
T002003,U0156,D0009,C0364,IP0228,M0006,223.93,2026-02-05T03:38:00,web,CA,0
T002004,U0452,D0118,C0163,IP0142,M0002,284.43,2026-01-13T16:37:00,mobile,NG,0
T002005,U0439,D0129,C0538,IP0108,M0045,139.38,2026-02-28T02:26:00,mobile,NG,0
T002006,U0033,D0045,C0577,IP0078,M0046,80.15,2026-01-30T07:04:00,mobile,CA,0
T002007,U0367,D0170,C0311,IP0197,M0069,235.83,2026-02-13T15:09:00,mobile,US,1
T002008,U0470,D0166,C0484,IP0248,M0049,105.44,2026-02-02T05:01:00,pos,BR,1
T002009,U0093,D0148,C0332,IP0133,M0017,74.56,2026-02-04T10:13:00,pos,NG,0
T002010,U0179,D0150,C0047,IP0207,M0009,109.13,2026-02-27T04:14:00,web,RU,1
T002011,U0376,D0041,C0109,IP0119,M0013,100.46,2026-01-20T23:22:00,mobile,BR,0
T002012,U0244,D0083,C0108,IP0119,M0031,149.04,2026-02-09T08:29:00,web,BR,1
T002013,U0457,D0099,C0064,IP0216,M0009,247.18,2026-02-27T08:02:00,pos,GB,0
T002014,U0059,D0010,C0384,IP0038,M0057,41.59,2026-01-11T03:59:00,pos,BR,0
T002015,U0431,D0008,C0111,IP0090,M0042,60.41,2026-01-05T06:09:00,pos,CA,0
T002016,U0194,D0035,C0259,IP0103,M0026,44.17,2026-02-19T08:49:00,mobile,CA,1
T002017,U0348,D0074,C0166,IP0116,M0026,254.41,2026-02-02T15:05:00,mobile,RU,0
T002018,U0271,D0050,C0025,IP0045,M0075,53.79,2026-01-22T09:04:00,pos,BR,0
T002019,U0050,D0053,C0006,IP0018,M0018,60.75,2026-02-16T13:39:00,mobile,RU,0
T002020,U0209,D0146,C0190,IP0037,M0044,145.13,2026-01-08T17:05:00,pos,BR,0
T002021,U0491,D0165,C0213,IP0255,M0025,25.44,2026-02-27T09:09:00,pos,RU,0
T002022,U0243,D0129,C0634,IP0181,M0046,232.93,2026-02-23T21:27:00,pos,RU,0
T002023,U0071,D0018,C0641,IP0225,M0055,101.2,2026-01-14T06:54:00,mobile,RU,0
T002024,U0037,D0146,C0530,IP0041,M0017,208.4,2026-02-02T12:35:00,mobile,US,0
T002025,U0061,D0128,C0616,IP0119,M0007,86.62,2026-01-18T17:39:00,pos,GB,0
T002026,U0012,D0058,C0400,IP0149,M0033,177.85,2026-02-14T05:39:00,pos,GB,0
T002027,U0035,D0041,C0548,IP0148,M0010,126.64,2026-02-12T10:18:00,pos,IN,0
T002028,U0437,D0133,C0409,IP0257,M0040,47.36,2026-01-28T16:31:00,pos,US,0
T002029,U0280,D0179,C0483,IP0057,M0075,193.77,2026-02-11T11:21:00,mobile,BR,0
T002030,U0016,D0009,C0268,IP0174,M0054,46.11,2026-03-01T13:25:00,web,GB,0
T002031,U0455,D0016,C0561,IP0072,M0027,109.81,2026-02-22T18:50:00,pos,GB,0
T002032,U0474,D0170,C0506,IP0032,M0031,59.18,2026-01-01T13:54:00,web,RU,0
T002033,U0486,D0145,C0073,IP0019,M0045,130.68,2026-02-14T00:37:00,mobile,NG,1
T002034,U0379,D0157,C0491,IP0042,M0071,211.68,2026-02-19T03:16:00,web,GB,0
T002035,U0371,D0011,C0509,IP0054,M0005,224.97,2026-02-02T04:41:00,pos,IN,0
T002036,U0333,D0090,C0311,IP0221,M0062,237.97,2026-01-15T09:29:00,web,US,0
T002037,U0477,D0015,C0548,IP0014,M0026,43.96,2026-02-07T11:46:00,pos,RU,0
T002038,U0195,D0175,C0494,IP0010,M0071,57.96,2026-02-18T10:04:00,web,CA,1
T002039,U0393,D0097,C0438,IP0065,M0056,77.68,2026-02-04T10:10:00,pos,IN,1
T002040,U0060,D0113,C0377,IP0061,M0079,209.35,2026-02-27T04:00:00,mobile,IN,0
T002041,U0176,D0112,C0238,IP0030,M0031,66.28,2026-03-01T07:16:00,web,NG,0
T002042,U0006,D0059,C0582,IP0212,M0069,100.16,2026-02-18T20:07:00,web,RU,0
T002043,U0008,D0064,C0059,IP0030,M0010,159.22,2026-01-22T07:46:00,web,CA,0
T002044,U0093,D0073,C0359,IP0023,M0041,130.49,2026-01-26T11:21:00,pos,BR,0
T002045,U0456,D0063,C0621,IP0150,M0017,69.74,2026-01-24T18:56:00,mobile,CA,0
T002046,U0337,D0032,C0257,IP0040,M0010,168.0,2026-01-16T20:37:00,pos,IN,0
T002047,U0254,D0092,C0310,IP0113,M0057,140.37,2026-01-06T09:01:00,mobile,RU,0
T002048,U0283,D0075,C0274,IP0126,M0068,619.68,2026-01-07T11:42:00,mobile,BR,0
T002049,U0278,D0129,C0355,IP0054,M0007,74.95,2026-01-05T12:05:00,mobile,BR,1
T002050,U0487,D0160,C0081,IP0249,M0036,47.61,2026-01-31T02:13:00,web,IN,0
T002051,U0431,D0134,C0567,IP0119,M0040,39.33,2026-02-10T11:52:00,web,US,0
T002052,U0191,D0037,C0451,IP0019,M0031,486.74,2026-02-20T21:31:00,pos,RU,1
T002053,U0233,D0030,C0035,IP0011,M0064,43.07,2026-01-29T16:13:00,mobile,GB,0
T002054,U0302,D0099,C0062,IP0154,M0011,84.34,2026-02-12T23:31:00,mobile,RU,1
T002055,U0313,D0099,C0392,IP0254,M0003,462.22,2026-02-02T11:13:00,mobile,CA,0
T002056,U0023,D0058,C0189,IP0106,M0049,43.25,2026-01-22T02:35:00,pos,CA,0
T002057,U0273,D0014,C0555,IP0157,M0005,99.82,2026-02-12T22:27:00,mobile,US,0
T002058,U0466,D0156,C0606,IP0173,M0034,440.0,2026-01-23T23:25:00,web,RU,1
T002059,U0015,D0088,C0059,IP0223,M0055,226.04,2026-02-13T20:40:00,web,NG,0
T002060,U0199,D0174,C0475,IP0148,M0069,128.65,2026-02-27T16:36:00,mobile,NG,0
T002061,U0369,D0146,C0391,IP0134,M0021,140.82,2026-01-13T16:35:00,mobile,BR,0
T002062,U0474,D0061,C0288,IP0068,M0002,69.15,2026-02-08T21:42:00,pos,GB,0
T002063,U0044,D0064,C0585,IP0152,M0044,418.0,2026-02-10T12:58:00,mobile,US,0
T002064,U0316,D0071,C0257,IP0186,M0035,193.03,2026-01-01T10:19:00,pos,RU,0
T002065,U0396,D0156,C0315,IP0007,M0016,241.5,2026-01-02T10:32:00,pos,BR,0
T002066,U0165,D0068,C0474,IP0092,M0057,98.99,2026-01-18T22:45:00,web,CA,0
T002067,U0005,D0120,C0492,IP0019,M0046,18.69,2026-01-04T04:31:00,pos,RU,0
T002068,U0285,D0056,C0594,IP0210,M0008,54.98,2026-01-27T09:35:00,web,GB,0
T002069,U0460,D0157,C0452,IP0161,M0009,361.61,2026-01-07T20:07:00,web,GB,1
T002070,U0393,D0071,C0131,IP0133,M0064,29.9,2026-02-09T00:11:00,web,BR,0
T002071,U0090,D0038,C0118,IP0026,M0030,109.06,2026-02-09T07:31:00,pos,US,0
T002072,U0095,D0176,C0325,IP0226,M0075,123.31,2026-01-02T16:23:00,web,NG,0
T002073,U0368,D0059,C0264,IP0032,M0034,56.59,2026-02-27T20:03:00,web,BR,0
T002074,U0433,D0091,C0241,IP0023,M0077,27.62,2026-01-23T15:26:00,mobile,US,0
T002075,U0040,D0130,C0524,IP0228,M0015,92.47,2026-02-25T08:17:00,web,IN,0
T002076,U0105,D0084,C0426,IP0191,M0088,154.61,2026-02-19T06:30:00,web,BR,0
T002077,U0219,D0073,C0335,IP0074,M0004,75.89,2026-01-25T04:05:00,pos,RU,0
T002078,U0185,D0086,C0384,IP0209,M0084,96.73,2026-02-05T23:59:00,mobile,GB,0
T002079,U0319,D0008,C0046,IP0083,M0048,34.34,2026-02-11T08:47:00,mobile,IN,0
T002080,U0467,D0152,C0624,IP0014,M0014,148.47,2026-02-16T17:11:00,web,RU,0
T002081,U0161,D0131,C0388,IP0177,M0028,198.86,2026-01-23T22:17:00,pos,US,0
T002082,U0337,D0039,C0081,IP0196,M0084,59.18,2026-01-25T21:58:00,web,IN,0
T002083,U0290,D0129,C0125,IP0215,M0069,257.95,2026-02-02T21:30:00,pos,RU,1
T002084,U0027,D0156,C0538,IP0242,M0085,135.83,2026-01-20T04:38:00,pos,CA,1
T002085,U0163,D0069,C0301,IP0100,M0074,51.34,2026-02-02T05:26:00,web,GB,0
T002086,U0125,D0093,C0323,IP0119,M0059,108.91,2026-02-24T02:43:00,pos,US,0
T002087,U0355,D0062,C0371,IP0228,M0053,423.02,2026-01-22T15:50:00,web,GB,0
T002088,U0287,D0130,C0496,IP0040,M0047,40.21,2026-01-07T23:30:00,pos,IN,0
T002089,U0230,D0108,C0129,IP0118,M0073,87.65,2026-02-13T09:07:00,pos,IN,0
T002090,U0398,D0105,C0267,IP0071,M0078,63.85,2026-02-24T21:34:00,mobile,GB,0
T002091,U0161,D0031,C0432,IP0042,M0053,104.14,2026-02-28T16:27:00,pos,IN,0
T002092,U0295,D0127,C0465,IP0102,M0024,24.68,2026-01-20T00:40:00,web,IN,1
T002093,U0062,D0108,C0482,IP0135,M0071,281.38,2026-01-13T09:48:00,pos,US,0
T002094,U0065,D0009,C0171,IP0221,M0004,177.05,2026-02-15T16:56:00,web,IN,0
T002095,U0264,D0136,C0363,IP0199,M0055,413.39,2026-02-24T06:33:00,web,CA,0
T002096,U0357,D0143,C0122,IP0124,M0038,11.32,2026-02-09T05:51:00,mobile,RU,0
T002097,U0460,D0087,C0076,IP0056,M0006,107.22,2026-02-08T05:19:00,pos,GB,0
T002098,U0487,D0115,C0461,IP0210,M0081,170.42,2026-01-31T16:51:00,pos,RU,0
T002099,U0224,D0075,C0188,IP0245,M0018,98.47,2026-01-17T04:12:00,pos,RU,0
T002100,U0302,D0131,C0008,IP0043,M0020,34.41,2026-01-16T22:07:00,pos,NG,0
T002101,U0190,D0173,C0329,IP0233,M0049,549.32,2026-02-01T12:09:00,mobile,IN,0
T002102,U0261,D0151,C0238,IP0144,M0013,20.28,2026-02-21T01:03:00,mobile,CA,0
T002103,U0175,D0013,C0331,IP0219,M0037,69.77,2026-01-03T16:47:00,mobile,GB,0
T002104,U0388,D0046,C0216,IP0074,M0006,58.76,2026-01-02T21:40:00,mobile,NG,0
T002105,U0143,D0148,C0356,IP0161,M0013,57.47,2026-02-10T05:59:00,mobile,IN,0
T002106,U0061,D0074,C0450,IP0141,M0063,164.18,2026-02-19T19:33:00,web,IN,0
T002107,U0148,D0067,C0286,IP0055,M0030,106.36,2026-01-02T21:30:00,web,US,0
T002108,U0106,D0142,C0613,IP0087,M0004,27.03,2026-01-26T15:29:00,web,NG,0
T002109,U0276,D0170,C0027,IP0012,M0080,195.49,2026-02-13T16:55:00,mobile,IN,1
T002110,U0145,D0147,C0534,IP0219,M0057,185.1,2026-01-26T13:25:00,web,RU,0
T002111,U0233,D0076,C0456,IP0057,M0016,88.5,2026-01-28T10:07:00,mobile,CA,0
T002112,U0135,D0023,C0120,IP0071,M0036,185.2,2026-01-27T06:25:00,mobile,RU,0
T002113,U0041,D0057,C0161,IP0039,M0042,168.18,2026-02-24T02:30:00,pos,GB,0
T002114,U0142,D0117,C0323,IP0038,M0089,81.79,2026-01-08T01:44:00,web,CA,0
T002115,U0052,D0134,C0572,IP0163,M0025,30.17,2026-02-07T04:54:00,pos,RU,0
T002116,U0450,D0161,C0643,IP0019,M0082,259.21,2026-01-15T10:55:00,web,IN,1
T002117,U0071,D0151,C0201,IP0193,M0029,241.05,2026-02-02T15:17:00,mobile,CA,0
T002118,U0078,D0125,C0290,IP0096,M0064,142.98,2026-01-31T11:04:00,web,IN,0
T002119,U0326,D0023,C0445,IP0110,M0001,75.35,2026-02-21T12:11:00,web,CA,0
T002120,U0286,D0157,C0040,IP0107,M0023,54.17,2026-02-08T16:14:00,mobile,BR,0
T002121,U0135,D0158,C0598,IP0195,M0081,28.27,2026-02-25T07:52:00,web,BR,1
T002122,U0179,D0124,C0238,IP0093,M0039,211.54,2026-01-26T11:15:00,mobile,BR,0
T002123,U0249,D0126,C0366,IP0201,M0077,69.54,2026-02-14T02:52:00,pos,CA,0
T002124,U0152,D0025,C0295,IP0113,M0015,109.7,2026-02-26T12:34:00,mobile,CA,0
T002125,U0167,D0064,C0181,IP0218,M0015,119.14,2026-01-16T16:50:00,mobile,GB,1
T002126,U0339,D0030,C0132,IP0178,M0051,20.36,2026-02-28T15:57:00,mobile,RU,0
T002127,U0413,D0126,C0241,IP0211,M0088,248.57,2026-02-22T17:55:00,web,GB,0
T002128,U0138,D0130,C0063,IP0111,M0053,46.67,2026-01-26T15:45:00,pos,RU,0
T002129,U0166,D0067,C0401,IP0163,M0053,79.83,2026-01-25T23:32:00,mobile,CA,0
T002130,U0205,D0067,C0498,IP0028,M0035,41.15,2026-01-31T07:04:00,pos,IN,0
T002131,U0174,D0163,C0459,IP0024,M0040,156.68,2026-03-01T01:27:00,mobile,IN,0
T002132,U0294,D0043,C0113,IP0106,M0081,70.66,2026-01-15T08:13:00,pos,NG,0
T002133,U0169,D0034,C0389,IP0011,M0003,37.88,2026-01-04T08:51:00,web,RU,0
T002134,U0361,D0086,C0065,IP0181,M0071,81.04,2026-01-15T14:14:00,pos,US,0
T002135,U0266,D0054,C0204,IP0186,M0069,25.92,2026-02-11T19:29:00,web,RU,0
T002136,U0275,D0102,C0166,IP0118,M0038,94.16,2026-01-30T00:05:00,mobile,GB,0
T002137,U0212,D0056,C0037,IP0128,M0002,93.08,2026-02-17T10:41:00,web,RU,0
T002138,U0482,D0135,C0408,IP0053,M0065,122.06,2026-01-08T23:26:00,mobile,US,0
T002139,U0081,D0073,C0236,IP0155,M0004,100.55,2026-01-21T16:55:00,pos,RU,0
T002140,U0353,D0064,C0127,IP0018,M0035,82.97,2026-02-09T13:25:00,mobile,BR,0
T002141,U0206,D0034,C0079,IP0139,M0011,116.33,2026-02-04T04:05:00,web,NG,0
T002142,U0370,D0107,C0555,IP0011,M0002,154.42,2026-03-01T06:32:00,pos,IN,0
T002143,U0049,D0151,C0621,IP0201,M0025,32.07,2026-01-27T20:00:00,mobile,RU,0
T002144,U0166,D0109,C0281,IP0012,M0039,13.44,2026-02-11T03:49:00,mobile,IN,1
T002145,U0052,D0068,C0299,IP0242,M0049,18.47,2026-01-21T05:45:00,mobile,US,0
T002146,U0114,D0105,C0292,IP0143,M0062,113.76,2026-02-14T11:33:00,pos,NG,0
T002147,U0260,D0063,C0509,IP0196,M0003,40.12,2026-01-01T04:18:00,pos,CA,0
T002148,U0488,D0119,C0111,IP0194,M0063,299.3,2026-01-17T14:23:00,mobile,IN,0
T002149,U0296,D0007,C0458,IP0204,M0030,70.64,2026-02-24T15:30:00,mobile,CA,0
T002150,U0289,D0028,C0148,IP0160,M0043,306.77,2026-01-30T00:09:00,pos,US,0
T002151,U0049,D0144,C0502,IP0087,M0027,417.32,2026-02-15T03:32:00,pos,IN,1
T002152,U0043,D0037,C0485,IP0207,M0079,33.7,2026-02-06T18:32:00,pos,BR,0
T002153,U0430,D0146,C0506,IP0120,M0008,81.22,2026-02-11T02:41:00,mobile,CA,1
T002154,U0160,D0087,C0330,IP0078,M0005,107.82,2026-02-11T15:40:00,pos,NG,0
